codigo usuario;codigo medidor;fecha consulta;fecha lectura;lectura final;anomalia
1119246;33947;05/12/2018;05/12/2018;1071.46;
1119248;33923;05/12/2018;05/12/2018;67.04;
1119258;51417;05/12/2018;05/12/2018;12725.32;
1119262;54297;05/12/2018;05/12/2018;7102.54;
1119265;52000;05/12/2018;05/12/2018;6619.36;
1119814;54110;05/12/2018;05/12/2018;3882.30;
1119820;505905242550610;05/12/2018;05/12/2018;6391.01;
1119869;44888;05/12/2018;05/12/2018;4923.12;
1119900;40235;05/12/2018;05/12/2018;3540.59;
1119989;3277736314;05/12/2018;05/12/2018;7881.62;
1120133;54114;05/12/2018;05/12/2018;6938.28;
1120429;33284;05/12/2018;05/12/2018;7616.25;
1120442;53243;05/12/2018;05/12/2018;7131.75;
1120444;52489;05/12/2018;05/12/2018;13109.08;
1120514;53134;05/12/2018;05/12/2018;5604.96;
1120553;50720;05/12/2018;05/12/2018;1072.89;
1120557;51821;05/12/2018;05/12/2018;5498.00;
1120759;49310;05/12/2018;05/12/2018;2504.59;
1121064;42293;05/12/2018;05/12/2018;1684.95;
1121078;36890;05/12/2018;05/12/2018;2556.77;
1121079;45281;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121080;32714;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121082;32762;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121083;33074;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121084;47996;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121085;42230;05/12/2018;;;Medidor Sin Conexion
1121086;42353;05/12/2018;;;Medidor Sin Conexion
1121087;42266;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1121101;35711;05/12/2018;05/12/2018;8996.75;
1121106;47999;05/12/2018;05/12/2018;4279.40;
1121111;47954;05/12/2018;05/12/2018;1974.52;
1121116;48005;05/12/2018;05/12/2018;1412.74;
1121140;33107;05/12/2018;05/12/2018;5856.75;
1121141;32759;05/12/2018;05/12/2018;5877.79;
1121142;42002;05/12/2018;05/12/2018;3496.11;
1121143;49637;05/12/2018;05/12/2018;2570.96;
1121144;35939;05/12/2018;05/12/2018;7523.12;
1121145;33140;05/12/2018;05/12/2018;3815.80;
1121146;33101;05/12/2018;;;Medidor Sin Conexion
1121147;32732;05/12/2018;05/12/2018;8669.58;
1121148;33143;05/12/2018;05/12/2018;5690.80;
1121152;42320;05/12/2018;05/12/2018;6655.94;
1121153;48020;05/12/2018;05/12/2018;13181.94;
1121823;55512;05/12/2018;05/12/2018;205.16;
1122070;52454;05/12/2018;05/12/2018;4964.88;
1122071;50587;05/12/2018;05/12/2018;1089.57;
1122072;50571;05/12/2018;05/12/2018;3916.64;
1122073;50602;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1122113;52549;05/12/2018;05/12/2018;6666.99;
1122171;46025;05/12/2018;05/12/2018;8405.35;
1122377;49355;05/12/2018;05/12/2018;3833.99;
1122381;40349;05/12/2018;05/12/2018;7912.55;
1122382;44420;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1122726;40043;05/12/2018;05/12/2018;9135.77;
1123163;54043;05/12/2018;05/12/2018;6622.88;
1123172;51556;05/12/2018;05/12/2018;9542.63;
1123174;37862;05/12/2018;05/12/2018;12234.84;
1123381;43760;05/12/2018;05/12/2018;9639.72;
1123759;41165;05/12/2018;;;Medidor Sin Conexion
1123760;41702;05/12/2018;05/12/2018;7369.43;
1123761;41642;05/12/2018;05/12/2018;5975.41;
1123771;43967;05/12/2018;05/12/2018;2774.96;
1123774;38888;05/12/2018;05/12/2018;5115.64;
1123779;53002;05/12/2018;05/12/2018;6041.89;
1123817;51022;05/12/2018;05/12/2018;5683.83;
1123818;46937;05/12/2018;05/12/2018;88.05;
1123857;29342;05/12/2018;05/12/2018;4965.96;
1123884;51817;05/12/2018;05/12/2018;6293.71;
1123912;52249;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1124337;50892;05/12/2018;05/12/2018;4240.36;
1124946;50473;05/12/2018;05/12/2018;3817.06;
1125042;53284;05/12/2018;05/12/2018;4953.42;
1125090;42095;05/12/2018;;;Medidor Sin Conexion
1125222;47456;05/12/2018;05/12/2018;14425.09;
1125609;47375;05/12/2018;05/12/2018;8038.57;
1125611;36929;05/12/2018;05/12/2018;6741.57;
1125649;32144;05/12/2018;05/12/2018;4414.14;
1125661;50467;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1125693;51449;05/12/2018;05/12/2018;2261.49;
1125880;29000;05/12/2018;05/12/2018;2815.05;
1126063;3393232924;05/12/2018;05/12/2018;15207.52;
1126178;50998;05/12/2018;05/12/2018;3504.43;
1126180;39779;05/12/2018;05/12/2018;452.79;
1126250;51191;05/12/2018;05/12/2018;6419.13;
1126303;43730;05/12/2018;05/12/2018;2132.01;
1126326;54237;05/12/2018;05/12/2018;4995.03;
1126333;54671;05/12/2018;05/12/2018;2915.54;
1126407;52442;05/12/2018;05/12/2018;8986.10;
1126475;54450;05/12/2018;05/12/2018;7277.10;
1126567;54279;05/12/2018;05/12/2018;4499.76;
1126667;54020;05/12/2018;05/12/2018;4437.68;
1127347;34220;05/12/2018;05/12/2018;3922.25;
1127351;52504;05/12/2018;05/12/2018;4025.37;
1127500;29060;05/12/2018;05/12/2018;7224.44;
1127521;38849;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1127523;37631;05/12/2018;;;Medidor Sin Conexion
1127526;49223;05/12/2018;05/12/2018;7909.86;
1127527;54148;05/12/2018;05/12/2018;1030.56;
1127528;31673;05/12/2018;05/12/2018;12956.08;
1127543;33203;05/12/2018;05/12/2018;6057.21;
1127658;33875;05/12/2018;05/12/2018;3291.76;
1127681;31523;05/12/2018;05/12/2018;7635.78;
1127682;33908;05/12/2018;05/12/2018;2979.79;
1127753;50691;05/12/2018;05/12/2018;9952.57;
1127772;48536;05/12/2018;05/12/2018;2781.95;
1127940;52572;05/12/2018;05/12/2018;3856.38;
1127941;52571;05/12/2018;05/12/2018;3347.46;
1127942;52559;05/12/2018;05/12/2018;6260.76;
1128161;32222;05/12/2018;;;Medidor Sin Conexion
1128248;41942;05/12/2018;05/12/2018;5680.66;
1128627;34388;05/12/2018;05/12/2018;1568.87;
1128629;34403;05/12/2018;05/12/2018;5550.88;
1128883;53198;05/12/2018;05/12/2018;427.57;
1129022;35303;05/12/2018;05/12/2018;500.19;
1129023;36584;05/12/2018;05/12/2018;357.48;
1129026;31721;05/12/2018;05/12/2018;4481.98;
1129033;53362;05/12/2018;05/12/2018;3993.02;
1129036;54270;05/12/2018;05/12/2018;1797.39;
1129700;53210;05/12/2018;05/12/2018;4180.69;
1130149;54424;05/12/2018;05/12/2018;6176.36;
1130151;38270;05/12/2018;05/12/2018;8310.63;
1130152;38318;05/12/2018;05/12/2018;4229.74;
1130199;53386;05/12/2018;05/12/2018;6188.14;
1130218;46661;05/12/2018;05/12/2018;8832.97;
1130220;41633;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1130255;42896;05/12/2018;05/12/2018;12577.63;
1130264;52624;05/12/2018;05/12/2018;12100.68;
1130265;38687;05/12/2018;05/12/2018;3558.98;
1130267;29669;05/12/2018;05/12/2018;306.38;
1130332;50456;05/12/2018;05/12/2018;3082.92;
1130779;53219;05/12/2018;05/12/2018;6184.14;
1130996;32951;05/12/2018;05/12/2018;7215.55;
1131022;33443;05/12/2018;05/12/2018;5309.05;
1131041;53632;05/12/2018;05/12/2018;3392.99;
1132142;30455;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1132613;51065;05/12/2018;05/12/2018;7948.78;
1132677;53383;05/12/2018;05/12/2018;4423.49;
1132690;32366;05/12/2018;05/12/2018;5541.16;
1132762;51419;05/12/2018;05/12/2018;4155.40;
1132818;54571;05/12/2018;05/12/2018;4579.28;
1133083;50885;05/12/2018;05/12/2018;5808.54;
1133101;54422;05/12/2018;05/12/2018;3646.45;
1133142;49754;05/12/2018;05/12/2018;3726.19;
1135114;3730452030;05/12/2018;05/12/2018;7358.60;
1135127;3154131532;05/12/2018;05/12/2018;1127.97;
1135340;53389;05/12/2018;05/12/2018;2756.47;
1135679;54040;05/12/2018;05/12/2018;5953.61;
1135799;33878;05/12/2018;05/12/2018;4005.78;
1135803;33515;05/12/2018;05/12/2018;6791.85;
1135827;49769;05/12/2018;05/12/2018;2170.34;
1135848;46274;05/12/2018;05/12/2018;4177.63;
1135876;33533;05/12/2018;05/12/2018;3849.18;
1135908;50627;05/12/2018;05/12/2018;2191.98;
1136270;44729;05/12/2018;05/12/2018;6664.90;
1136725;46421;05/12/2018;05/12/2018;5252.25;
1136730;33530;05/12/2018;05/12/2018;4489.65;
1136731;46493;05/12/2018;05/12/2018;2327.45;
1136923;4835048308;05/12/2018;05/12/2018;5905.53;
1136967;51442;05/12/2018;05/12/2018;5681.79;
1137072;5297352975;05/12/2018;05/12/2018;5333.01;
1137180;53227;05/12/2018;05/12/2018;4154.54;
1137532;42902;05/12/2018;05/12/2018;13670.27;
1137534;50481;05/12/2018;05/12/2018;3332.95;
1137580;49574;05/12/2018;;;Medidor Sin Conexion
1137588;49589;05/12/2018;05/12/2018;20233.45;
1137596;38822;05/12/2018;05/12/2018;9300.35;
1137598;38813;05/12/2018;05/12/2018;4673.08;
1137600;38810;05/12/2018;05/12/2018;13757.54;
1137604;44327;05/12/2018;05/12/2018;2625.32;
1137607;36260;05/12/2018;05/12/2018;5302.98;
1137610;36269;05/12/2018;05/12/2018;8586.69;
1137615;44300;05/12/2018;05/12/2018;2899.82;
1137621;33077;05/12/2018;05/12/2018;4713.12;
1137664;36293;05/12/2018;05/12/2018;3876.06;
1137665;36296;05/12/2018;05/12/2018;7988.63;
1137668;36443;05/12/2018;05/12/2018;7720.33;
1137669;32150;05/12/2018;05/12/2018;6820.00;
1137670;33647;05/12/2018;05/12/2018;8824.29;
1137671;41225;05/12/2018;05/12/2018;7152.42;
1137673;29978;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137681;53544;05/12/2018;05/12/2018;7165.48;
1137693;50607;05/12/2018;05/12/2018;3459.26;
1137694;52435;05/12/2018;05/12/2018;6395.19;
1137696;52227;05/12/2018;05/12/2018;1867.84;
1137699;36227;05/12/2018;05/12/2018;7710.55;
1137700;44834;05/12/2018;;;Medidor Sin Conexion
1137702;44768;05/12/2018;;;Medidor Sin Conexion
1137710;37526;05/12/2018;05/12/2018;5255.95;
1137719;52512;05/12/2018;05/12/2018;10367.25;
1137724;54060;05/12/2018;05/12/2018;7732.16;
1137730;55090;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137731;40691;05/12/2018;05/12/2018;3166.96;
1137738;29867;05/12/2018;05/12/2018;8176.25;
1137740;53064;05/12/2018;05/12/2018;8280.51;
1137746;36221;05/12/2018;05/12/2018;5985.24;
1137771;31046;05/12/2018;04/12/2018;4641.98;
1137774;31082;05/12/2018;04/12/2018;10796.63;
1137776;46142;05/12/2018;05/12/2018;13255.41;
1137779;35591;05/12/2018;05/12/2018;8831.33;
1137786;47573;05/12/2018;05/12/2018;4867.72;
1137791;44837;05/12/2018;05/12/2018;10566.89;
1137792;41285;05/12/2018;05/12/2018;3530.20;
1137794;33008;05/12/2018;05/12/2018;5122.89;
1137797;42848;05/12/2018;05/12/2018;4288.77;
1137798;35588;05/12/2018;05/12/2018;3815.47;
1137800;30167;05/12/2018;05/12/2018;5690.44;
1137802;34742;05/12/2018;;;Medidor Sin Conexion
1137810;34787;05/12/2018;05/12/2018;3903.88;
1137812;46481;05/12/2018;05/12/2018;3251.08;
1137813;33458;05/12/2018;05/12/2018;2062.90;
1137815;54835;05/12/2018;05/12/2018;660.28;
1137817;35552;05/12/2018;05/12/2018;6201.75;
1137824;49184;05/12/2018;05/12/2018;3736.16;
1137825;49181;05/12/2018;05/12/2018;5437.28;
1137827;35570;05/12/2018;05/12/2018;8369.41;
1137828;35597;05/12/2018;05/12/2018;4577.52;
1137830;46916;05/12/2018;05/12/2018;6340.50;
1137833;29864;05/12/2018;05/12/2018;8823.59;
1137834;46979;05/12/2018;;;Medidor Sin Conexion
1137847;43955;05/12/2018;05/12/2018;6917.66;
1137849;46910;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137851;43925;05/12/2018;05/12/2018;1975.02;
1137853;46943;05/12/2018;;;Medidor Sin Conexion
1137854;43940;05/12/2018;;;Medidor Sin Conexion
1137858;50642;05/12/2018;05/12/2018;1429.84;
1137864;36962;05/12/2018;05/12/2018;7009.35;
1137868;36995;05/12/2018;05/12/2018;8572.73;
1137869;33650;05/12/2018;05/12/2018;3828.04;
1137872;36242;05/12/2018;05/12/2018;29.50;
1137873;36707;05/12/2018;05/12/2018;1393.62;
1137875;36809;05/12/2018;05/12/2018;4239.91;
1137877;34673;05/12/2018;05/12/2018;6293.53;
1137885;34748;05/12/2018;05/12/2018;2414.03;
1137890;46499;05/12/2018;05/12/2018;5725.42;
1137895;40610;05/12/2018;05/12/2018;9406.15;
1137898;47531;05/12/2018;05/12/2018;4461.94;
1137899;37916;05/12/2018;05/12/2018;6494.14;
1137900;39797;05/12/2018;05/12/2018;13596.94;
1137905;37019;05/12/2018;05/12/2018;6837.19;
1137913;36698;05/12/2018;05/12/2018;11182.16;
1137914;46475;05/12/2018;05/12/2018;3795.88;
1137917;46436;05/12/2018;05/12/2018;1491.04;
1137919;33845;05/12/2018;05/12/2018;4193.46;
1137922;50132;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137924;50090;05/12/2018;05/12/2018;3165.92;
1137926;40703;05/12/2018;05/12/2018;7983.96;
1137928;35918;05/12/2018;05/12/2018;4056.34;
1137933;39758;05/12/2018;05/12/2018;4154.56;
1137935;39785;05/12/2018;05/12/2018;9267.41;
1137936;39152;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137937;50129;05/12/2018;05/12/2018;903.37;
1137939;39188;05/12/2018;05/12/2018;4671.34;
1137940;29516;05/12/2018;05/12/2018;1064.18;
1137941;42503;05/12/2018;05/12/2018;8048.03;
1137942;46205;05/12/2018;05/12/2018;3600.99;
1137943;46520;05/12/2018;05/12/2018;10929.23;
1137944;46613;05/12/2018;05/12/2018;3544.18;
1137945;38150;05/12/2018;05/12/2018;3647.04;
1137946;38216;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137947;37742;05/12/2018;05/12/2018;3251.83;
1137949;37715;05/12/2018;05/12/2018;6056.38;
1137950;46556;05/12/2018;05/12/2018;1529.12;
1137954;38159;05/12/2018;05/12/2018;4384.33;
1137956;38219;05/12/2018;05/12/2018;8557.44;
1137957;38168;05/12/2018;05/12/2018;5446.65;
1137959;38165;05/12/2018;05/12/2018;8231.12;
1137961;40613;05/12/2018;05/12/2018;7010.25;
1137962;40880;05/12/2018;05/12/2018;6204.79;
1137964;47642;05/12/2018;05/12/2018;9520.34;
1137965;40625;05/12/2018;05/12/2018;463.83;
1137970;38141;05/12/2018;05/12/2018;4416.57;
1137971;40598;05/12/2018;05/12/2018;4812.64;
1137972;40652;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137973;34862;05/12/2018;05/12/2018;3078.63;
1137975;40673;05/12/2018;05/12/2018;3112.16;
1137977;40649;05/12/2018;05/12/2018;5174.22;
1137978;40607;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137979;38123;05/12/2018;05/12/2018;5862.04;
1137980;38087;05/12/2018;05/12/2018;3785.67;
1137981;38171;05/12/2018;05/12/2018;6429.83;
1137982;38177;05/12/2018;05/12/2018;1700.63;
1137984;47633;05/12/2018;05/12/2018;5436.04;
1137985;50162;05/12/2018;05/12/2018;4311.87;
1137986;47564;05/12/2018;05/12/2018;2166.47;
1137987;40697;05/12/2018;05/12/2018;1586.51;
1137988;40667;05/12/2018;05/12/2018;1625.78;
1137989;40946;05/12/2018;05/12/2018;6377.92;
1137991;40694;05/12/2018;05/12/2018;8431.67;
1137992;38204;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1137994;37775;05/12/2018;05/12/2018;9997.79;
1137996;39107;05/12/2018;05/12/2018;2166.51;
1138010;42560;05/12/2018;05/12/2018;2061.64;
1138011;41264;05/12/2018;;;Medidor Sin Conexion
1138013;40424;05/12/2018;05/12/2018;7285.76;
1138046;43322;05/12/2018;05/12/2018;5751.65;
1138048;40706;05/12/2018;05/12/2018;1436.59;
1138049;30524;05/12/2018;05/12/2018;793.43;
1138052;40406;05/12/2018;05/12/2018;2090.20;
1138054;45659;05/12/2018;05/12/2018;4701.66;
1138055;47114;05/12/2018;05/12/2018;10574.04;
1138056;47084;05/12/2018;05/12/2018;6701.65;
1138057;41432;05/12/2018;05/12/2018;3473.35;
1138059;40700;05/12/2018;05/12/2018;4168.51;
1138060;38324;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138061;44609;05/12/2018;05/12/2018;4795.03;
1138063;41405;05/12/2018;05/12/2018;5647.80;
1138064;47612;05/12/2018;05/12/2018;2663.57;
1138065;47636;05/12/2018;05/12/2018;4740.60;
1138066;47534;05/12/2018;05/12/2018;7487.56;
1138068;47645;05/12/2018;05/12/2018;4419.97;
1138154;53259;05/12/2018;05/12/2018;472.43;
1138253;43481;05/12/2018;05/12/2018;9163.19;
1138254;39980;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138255;46355;05/12/2018;05/12/2018;5769.86;
1138256;49496;05/12/2018;05/12/2018;4341.64;
1138257;49820;05/12/2018;;;Medidor Sin Conexion
1138258;49511;05/12/2018;05/12/2018;6040.93;
1138259;30743;05/12/2018;05/12/2018;5597.05;
1138260;30674;05/12/2018;05/12/2018;5791.15;
1138262;30236;05/12/2018;05/12/2018;10965.05;
1138263;42341;05/12/2018;05/12/2018;3931.79;
1138264;30185;05/12/2018;05/12/2018;6893.31;
1138265;30212;05/12/2018;05/12/2018;10478.47;
1138266;42314;05/12/2018;05/12/2018;4357.92;
1138267;38714;05/12/2018;05/12/2018;4318.32;
1138268;38774;05/12/2018;05/12/2018;3997.50;
1138269;30161;05/12/2018;05/12/2018;3682.76;
1138270;38759;05/12/2018;05/12/2018;5482.57;
1138271;30248;05/12/2018;05/12/2018;1858.40;
1138272;32147;05/12/2018;05/12/2018;3146.53;
1138273;47321;05/12/2018;05/12/2018;1990.58;
1138274;30710;05/12/2018;05/12/2018;3895.21;
1138275;47288;05/12/2018;05/12/2018;4037.74;
1138276;46292;05/12/2018;05/12/2018;465.14;
1138278;46340;05/12/2018;05/12/2018;2442.52;
1138279;44735;05/12/2018;05/12/2018;2643.84;
1138280;55859;05/12/2018;05/12/2018;6.67;
1138281;49808;05/12/2018;05/12/2018;2119.78;
1138282;38825;05/12/2018;05/12/2018;1233.89;
1138283;38732;05/12/2018;05/12/2018;2903.32;
1138284;49430;05/12/2018;05/12/2018;4148.85;
1138286;30695;05/12/2018;05/12/2018;354.16;
1138287;49856;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138288;43379;05/12/2018;05/12/2018;5025.81;
1138289;49865;05/12/2018;05/12/2018;2525.72;
1138330;51646;05/12/2018;05/12/2018;4270.91;
1138332;50761;05/12/2018;05/12/2018;9300.30;
1138333;53986;05/12/2018;05/12/2018;3415.27;
1138334;52160;05/12/2018;05/12/2018;8392.42;
1138335;51539;05/12/2018;05/12/2018;5320.20;
1138336;51564;05/12/2018;05/12/2018;4339.68;
1138340;51576;05/12/2018;05/12/2018;7209.98;
1138341;51551;05/12/2018;05/12/2018;8553.45;
1138342;51555;05/12/2018;05/12/2018;3055.28;
1138344;53977;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138345;51637;05/12/2018;05/12/2018;3313.61;
1138346;50743;05/12/2018;05/12/2018;8207.31;
1138347;54011;05/12/2018;05/12/2018;7817.39;
1138348;53311;05/12/2018;05/12/2018;4550.71;
1138349;51655;05/12/2018;05/12/2018;3315.54;
1138350;52444;05/12/2018;05/12/2018;5203.28;
1138351;52458;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138352;53997;05/12/2018;05/12/2018;6416.05;
1138353;52457;05/12/2018;05/12/2018;1051.47;
1138355;51620;05/12/2018;05/12/2018;2551.50;
1138367;38252;05/12/2018;05/12/2018;10248.57;
1138369;38234;05/12/2018;05/12/2018;1309.49;
1138370;47549;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138398;34187;05/12/2018;05/12/2018;4632.21;
1138399;48683;05/12/2018;05/12/2018;6156.71;
1138404;40952;05/12/2018;05/12/2018;3333.60;
1138406;34202;05/12/2018;05/12/2018;4392.54;
1138407;40352;05/12/2018;05/12/2018;3679.25;
1138410;38222;05/12/2018;05/12/2018;5484.09;
1138428;47063;05/12/2018;05/12/2018;7703.80;
1138429;48701;05/12/2018;05/12/2018;4650.69;
1138431;48689;05/12/2018;05/12/2018;10052.46;
1138436;38372;05/12/2018;05/12/2018;1576.94;
1138438;38231;05/12/2018;05/12/2018;5182.80;
1138440;38276;05/12/2018;05/12/2018;7620.83;
1138441;40634;05/12/2018;05/12/2018;2818.87;
1138442;34229;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138445;34223;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138448;34172;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138449;34271;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138450;38228;05/12/2018;05/12/2018;5292.26;
1138451;34274;05/12/2018;05/12/2018;9442.63;
1138463;51827;05/12/2018;05/12/2018;11479.70;
1138477;54194;05/12/2018;05/12/2018;4109.83;
1138478;47336;05/12/2018;05/12/2018;3750.34;
1138481;39650;05/12/2018;05/12/2018;8258.61;
1138487;53057;05/12/2018;05/12/2018;5427.80;
1138488;2978046136;05/12/2018;05/12/2018;11261.16;
1138540;37958;05/12/2018;05/12/2018;5047.16;
1138544;34214;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138545;40361;05/12/2018;05/12/2018;3692.71;
1138547;38114;05/12/2018;05/12/2018;4854.49;
1138556;34190;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1138557;34196;05/12/2018;05/12/2018;2728.81;
1138559;41369;05/12/2018;05/12/2018;9345.64;
1138560;34730;05/12/2018;05/12/2018;3724.30;
1138562;39746;05/12/2018;05/12/2018;6645.46;
1138563;35618;05/12/2018;05/12/2018;6420.76;
1138564;46460;05/12/2018;05/12/2018;5918.92;
1138565;34676;05/12/2018;05/12/2018;7855.30;
1138566;34721;05/12/2018;05/12/2018;7854.44;
1138571;36302;05/12/2018;05/12/2018;5978.34;
1138573;36215;05/12/2018;05/12/2018;5799.03;
1138574;36287;05/12/2018;05/12/2018;5068.89;
1138575;36266;05/12/2018;05/12/2018;11896.07;
1138577;46157;05/12/2018;05/12/2018;9747.54;
1138578;37787;05/12/2018;05/12/2018;4189.66;
1138579;30884;05/12/2018;05/12/2018;4042.10;
1138581;46406;05/12/2018;05/12/2018;6736.14;
1138582;47696;05/12/2018;05/12/2018;1122.97;
1138583;35000;05/12/2018;05/12/2018;183.17;
1138584;49166;05/12/2018;05/12/2018;5858.88;
1138585;46463;05/12/2018;05/12/2018;4089.92;
1138586;54833;05/12/2018;05/12/2018;1047.15;
1138587;49244;05/12/2018;05/12/2018;6745.48;
1138588;49205;05/12/2018;05/12/2018;11102.61;
1138593;35651;05/12/2018;05/12/2018;19915.97;
1138595;46865;05/12/2018;;;Medidor Sin Conexion
1138596;33032;05/12/2018;05/12/2018;8266.62;
1138597;47537;05/12/2018;05/12/2018;8870.68;
1138598;32153;05/12/2018;05/12/2018;8290.25;
1138600;32198;05/12/2018;05/12/2018;3577.13;
1138601;32159;05/12/2018;05/12/2018;1918.48;
1138602;38768;05/12/2018;05/12/2018;7868.77;
1138603;30275;05/12/2018;05/12/2018;5694.00;
1138604;32228;05/12/2018;05/12/2018;2380.04;
1138605;30329;05/12/2018;05/12/2018;10035.79;
1138606;32192;05/12/2018;05/12/2018;8951.22;
1138607;32189;05/12/2018;05/12/2018;10509.25;
1138609;41321;05/12/2018;05/12/2018;4680.70;
1138898;41450;05/12/2018;05/12/2018;6591.54;
1138903;51266;05/12/2018;05/12/2018;9386.60;
1139107;51465;05/12/2018;05/12/2018;3721.09;
1139108;51955;05/12/2018;05/12/2018;3840.50;
1139279;41504;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1139283;35156;05/12/2018;05/12/2018;3890.27;
1139285;46913;05/12/2018;05/12/2018;5350.12;
1139288;55830;05/12/2018;05/12/2018;18.42;
1139289;44216;05/12/2018;05/12/2018;19047.39;
1139290;37028;05/12/2018;05/12/2018;5128.61;
1139294;48551;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1139296;36761;05/12/2018;05/12/2018;8428.80;
1139299;32237;05/12/2018;05/12/2018;9674.00;
1139301;33587;05/12/2018;05/12/2018;8718.10;
1139303;44840;05/12/2018;05/12/2018;2719.59;
1139305;38723;05/12/2018;05/12/2018;5033.39;
1139308;46394;05/12/2018;05/12/2018;5679.80;
1139312;46478;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1139314;49235;05/12/2018;05/12/2018;819.83;
1139316;44459;05/12/2018;05/12/2018;3971.53;
1139318;37856;05/12/2018;05/12/2018;5692.22;
1139319;36191;05/12/2018;05/12/2018;6413.54;
1139320;54764;05/12/2018;05/12/2018;4879.75;
1139323;33575;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1139326;31118;05/12/2018;05/12/2018;5690.88;
1139327;36752;05/12/2018;05/12/2018;0.00;Medidor Desconectado
